"LOCATION_CODE","Occupancy_Right_Desc","OWNED_OR_LEASED_INDICATOR","REGION_CODE","STREET_ADDRESS","CITY","STATE_CD","ZIPCODE5","Latitude","Longitude","BUILDING_RSF","BLD_VACANT_RSF","YEAR_BUILT","WALK_SCORE","TRANSIT_SCORE","CONGRESSIONAL_DISTRICT_CODE","Fed_POC","Fed_POC_Email","SENATOR1","SENATOR1_URL","SENATOR2","SENATOR2_URL","REPRESENTATIVE","REPRESENTATIVE_URL","LEASE_NUM","LEASE_EFFECTIVE_DATE","LEASE_EXPIRATION_DATE"
"MD0731","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0336803","-76.986098","21,040","0","2010","50","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1134","Leased","L","3","7855 WALKER DR","GREENBELT","MD","20770","38.99911","-76.894531","27,747","0","2000","32","37","2404","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1134","Leased","D","3","7855 WALKER DR","GREENBELT","MD","20770","38.99911","-76.894531","27,747","0","","32","37","2404","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD12627","1/14/2016","1/13/2026"
"MD1090","Leased","L","3","209 RESEARCH BLVD","ABERDEEN","MD","21001","39.50268","-76.149331","0","0","2010","25","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","","",""
"MD1114","Owned","F","3","8999 BENNETT CREEK BLVD","FREDERICK","MD","21704","39.313926","-77.348106","469","0","2014","3","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD0766","Leased","L","11","3311 TOLEDO RD","HYATTSVILLE","MD","20782","38.96944","-76.951731","172,176","0","2000","86","59","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0766","Leased","D","11","3311 TOLEDO RD","HYATTSVILLE","MD","20782","38.96944","-76.951731","172,176","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00481","2/24/2022","2/23/2037"
"MD0766","Leased","D","11","3311 TOLEDO RD","HYATTSVILLE","MD","20782","38.96944","-76.951731","172,176","0","","86","59","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD12610","10/31/2016","10/30/2031"
"MD1124","Leased","L","3","1820 PORTAL ST","BALTIMORE","MD","21224","39.27028","-76.533421","3,625","0","2000","57","52","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1124","Leased","D","3","1820 PORTAL ST","BALTIMORE","MD","21224","39.27028","-76.533421","3,625","0","","57","52","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD12185","4/17/2016","4/16/2026"
"MD0671","Owned","F","3","CURTIS BAY DEPOT","CURTIS BAY","MD","21226","39.1917363","-76.547564","0","0","1911","4","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD1065","Leased","L","3","5340 SPECTRUM DR","FREDERICK","MD","21703","39.3792159","-77.402112","6,660","0","1987","45","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1065","Leased","D","3","5340 SPECTRUM DR","FREDERICK","MD","21703","39.3792159","-77.402112","6,660","0","","45","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00428","10/22/2019","10/21/2029"
"MD0298","Leased","L","11","15800 CRABBS BRANCH WAY","ROCKVILLE","MD","20855","39.11346","-77.158221","17,026","0","2000","46","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0298","Leased","D","11","15800 CRABBS BRANCH WAY","ROCKVILLE","MD","20855","39.11346","-77.158221","17,026","0","","","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD00423","6/10/2021","6/9/2036"
"MD1112","Owned","F","3","8999 BENNETT CREEK BLVD","FREDERICK","MD","21704","39.313926","-77.348106","6,613","0","2014","3","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD0803","Leased","L","11","7100 OLD LANDOVER RD","HYATTSVILLE","MD","20785","38.92885","-76.890431","91,525","0","2000","56","56","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0803","Leased","D","11","7100 OLD LANDOVER RD","HYATTSVILLE","MD","20785","38.92885","-76.890431","91,525","0","","56","56","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD12594","12/7/2013","12/6/2026"
"MD1886","Leased","L","11","12410 MILESTONE CENTER DR","GERMANTOWN","MD","20876","39.200733","-77.262971","10","0","2000","25","40","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1886","Leased","D","11","12410 MILESTONE CENTER DR","GERMANTOWN","MD","20876","39.200733","-77.262971","10","0","","","","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00560","2/28/2021","2/27/2031"
"MD1098","Leased","L","3","2400 BROENING HWY","BALTIMORE","MD","21224","39.26005","-76.542911","3,404","0","2000","20","39","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1098","Leased","D","3","2400 BROENING HWY","BALTIMORE","MD","21224","39.26005","-76.542911","3,404","0","","20","39","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD09618","4/19/2012","4/18/2027"
"MD1104","Leased","L","3","3701 KOPPERS ST","BALTIMORE","MD","21227","39.26132","-76.669381","45,867","0","2000","42","47","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1104","Leased","D","3","3701 KOPPERS ST","BALTIMORE","MD","21227","39.26132","-76.669381","45,867","0","","42","47","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD12001","11/20/2013","11/19/2028"
"MD1040","Leased","L","3","521 PROGRESS DR","LINTHICUM HEIGHTS","MD","21090","39.21724","-76.671061","11,040","0","2000","18","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD1040","Leased","D","3","521 PROGRESS DR","LINTHICUM HEIGHTS","MD","21090","39.21724","-76.671061","11,040","0","","","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00459","3/14/2021","3/13/2031"
"MD1040","Leased","D","3","521 PROGRESS DR","LINTHICUM HEIGHTS","MD","21090","39.21724","-76.671061","11,040","0","","18","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00419","3/15/2020","3/14/2035"
"MD0056","Owned","F","11","4205 SUITLAND RD","SUITLAND","MD","20746","38.8508131","-76.942002","838,279","13,971","1967","13","51","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0195","Leased","L","11","8401 CORPORATE DR","HYATTSVILLE","MD","20785","38.94647","-76.861901","6,549","0","2000","29","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0195","Leased","D","11","8401 CORPORATE DR","HYATTSVILLE","MD","20785","38.94647","-76.861901","6,549","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00499","5/31/2021","5/30/2031"
"MD1361","Leased","L","11","6525 BELCREST RD","HYATTSVILLE","MD","20782","38.9694","-76.953431","23,590","0","2000","86","60","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1361","Leased","D","11","6525 BELCREST RD","HYATTSVILLE","MD","20782","38.9694","-76.953431","23,590","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00647","12/31/2022","12/30/2032"
"MD1361","Leased","D","11","6525 BELCREST RD","HYATTSVILLE","MD","20782","38.9694","-76.953431","23,590","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00705","9/30/2023","9/29/2033"
"MD0505","Leased","L","3","3435 BOX HILL CORPORATE CEN DR","ABINGDON","MD","21009","39.467809","-76.304074","7,505","0","2000","56","21","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","","",""
"MD0505","Leased","D","3","3435 BOX HILL CORPORATE CEN DR","ABINGDON","MD","21009","39.467809","-76.304074","7,505","0","","","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","LMD00790","6/18/2022","6/17/2037"
"MD1016","Leased","L","3","5485 AIRPORT TERMINAL RD","SALISBURY","MD","21804","38.34334","-75.517311","557","0","2000","7","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","","",""
"MD1016","Leased","D","3","5485 AIRPORT TERMINAL RD","SALISBURY","MD","21804","38.34334","-75.517311","557","0","","7","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","LMD03412","4/30/2003","4/29/2028"
"MD1016","Leased","D","3","5485 AIRPORT TERMINAL RD","SALISBURY","MD","21804","38.34334","-75.517311","557","0","","7","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","LMD03347","10/21/2002","10/20/2027"
"MD0010","Owned","F","11","4600 SILVER HILL ROAD","SUITLAND","MD","20746","38.847168","-76.930673","0","0","","59","61","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0539","Owned","F","11","RTE 118","GERMANTOWN","MD","20874","39.1770149","-77.252","10,038","0","1973","36","43","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1889","Leased","L","11","8700 RITCHIE DRIVE","CAPITOL HEIGHTS","MD","20743","38.875518","-76.855446","31,781","0","2022","40","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1889","Leased","D","11","8700 RITCHIE DRIVE","CAPITOL HEIGHTS","MD","20743","38.875518","-76.855446","31,781","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00580","8/28/2022","8/27/2032"
"MD1808","Leased","L","11","9800 MEDICAL CENTER DR","ROCKVILLE","MD","20850","39.09579","-77.197481","134,405","0","2000","69","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1808","Leased","D","11","9800 MEDICAL CENTER DR","ROCKVILLE","MD","20850","39.09579","-77.197481","134,405","0","","69","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12606","9/30/2013","9/29/2028"
"MD1808","Leased","D","11","9800 MEDICAL CENTER DR","ROCKVILLE","MD","20850","39.09579","-77.197481","134,405","0","","69","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12545","7/31/2013","7/30/2028"
"MD0455","Owned","F","3","7500 SECURITY BLVD","WOODLAWN","MD","21244","39.317949","-76.763984","82,061","0","1995","51","59","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD0221","Leased","L","11","1325 E WEST HWY","SILVER SPRING","MD","20910","38.99309","-77.031191","285,118","0","2000","96","89","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0221","Leased","D","11","1325 E WEST HWY","SILVER SPRING","MD","20910","38.99309","-77.031191","285,118","0","","96","89","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12511","12/31/2013","12/30/2028"
"MD1146","Leased","L","3","11155 DOLFIELD BLVD","OWINGS MILLS","MD","21117","39.416913","-76.809731","14,025","0","2000","21","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD1146","Leased","D","3","11155 DOLFIELD BLVD","OWINGS MILLS","MD","21117","39.416913","-76.809731","14,025","0","","","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","LMD00683","9/7/2021","9/6/2036"
"MD1840","Leased","L","11","2313 KNOTWEED CT","BRANDYWINE","MD","20603","38.63887","-76.9995","28","0","2000","0","","2405","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Hoyer, Steny (D)","https://hoyer.house.gov/","","",""
"MD1840","Leased","D","11","2313 KNOTWEED CT","BRANDYWINE","MD","20603","38.63887","-76.9995","28","0","","0","","2405","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Hoyer, Steny (D)","https://hoyer.house.gov/","LMD01886","12/4/2005","12/3/2025"
"MD0238","Leased","L","11","3300 HUBBARD RD","LANDOVER","MD","20785","38.9295043","-76.875128","51,630","0","2000","40","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0238","Leased","D","11","3300 HUBBARD RD","LANDOVER","MD","20785","38.9295043","-76.875128","51,630","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00474","2/24/2020","2/23/2035"
